profile_id,pres,temp,lat,lon,psal,date
5904482_165,342.22,2.341,-59.703,144.455,34.455,2018-06-01T23:53:11.002Z
5904482_165,344.22,2.342,-59.703,144.455,34.456,2018-06-01T23:53:11.002Z
5904482_165,346.22,2.343,-59.703,144.455,34.457,2018-06-01T23:53:11.002Z
5904482_165,348.22,2.343,-59.703,144.455,34.458,2018-06-01T23:53:11.002Z
5904482_165,350.22,2.343,-59.703,144.455,34.458,2018-06-01T23:53:11.002Z
5904482_165,352.22,2.344,-59.703,144.455,34.459,2018-06-01T23:53:11.002Z
5904482_165,354.22,2.346,-59.703,144.455,34.462,2018-06-01T23:53:11.002Z
5904482_165,356.22,2.349,-59.703,144.455,34.465,2018-06-01T23:53:11.002Z
5904482_165,358.22,2.35,-59.703,144.455,34.467,2018-06-01T23:53:11.002Z
5904482_165,360.22,2.352,-59.703,144.455,34.471,2018-06-01T23:53:11.002Z
5904482_165,362.22,2.352,-59.703,144.455,34.475,2018-06-01T23:53:11.002Z
5904482_165,364.22,2.353,-59.703,144.455,34.475,2018-06-01T23:53:11.002Z
5904482_165,366.22,2.353,-59.703,144.455,34.476,2018-06-01T23:53:11.002Z
5904482_165,368.22,2.355,-59.703,144.455,34.477,2018-06-01T23:53:11.002Z
5904482_165,370.22,2.355,-59.703,144.455,34.479,2018-06-01T23:53:11.002Z
5904482_165,372.22,2.354,-59.703,144.455,34.48,2018-06-01T23:53:11.002Z
5904482_165,374.22,2.354,-59.703,144.455,34.481,2018-06-01T23:53:11.002Z
5904482_165,376.22,2.354,-59.703,144.455,34.484,2018-06-01T23:53:11.002Z
5904482_165,378.22,2.356,-59.703,144.455,34.485,2018-06-01T23:53:11.002Z
5904482_165,380.22,2.357,-59.703,144.455,34.487,2018-06-01T23:53:11.002Z
5904482_165,382.22,2.357,-59.703,144.455,34.489,2018-06-01T23:53:11.002Z
5904482_165,384.22,2.354,-59.703,144.455,34.49,2018-06-01T23:53:11.002Z
5904482_165,386.22,2.354,-59.703,144.455,34.49,2018-06-01T23:53:11.002Z
5904482_165,388.22,2.354,-59.703,144.455,34.49,2018-06-01T23:53:11.002Z
5904482_165,390.22,2.353,-59.703,144.455,34.49,2018-06-01T23:53:11.002Z
5904482_165,392.22,2.352,-59.703,144.455,34.491,2018-06-01T23:53:11.002Z
5904482_165,394.22,2.352,-59.703,144.455,34.494,2018-06-01T23:53:11.002Z
5904482_165,396.22,2.353,-59.703,144.455,34.495,2018-06-01T23:53:11.002Z
5904482_165,398.22,2.354,-59.703,144.455,34.496,2018-06-01T23:53:11.002Z
5904482_165,400.22,2.356,-59.703,144.455,34.497,2018-06-01T23:53:11.002Z
5904482_165,402.22,2.358,-59.703,144.455,34.499,2018-06-01T23:53:11.002Z
5904482_165,404.22,2.363,-59.703,144.455,34.502,2018-06-01T23:53:11.002Z
5904482_165,406.22,2.364,-59.703,144.455,34.503,2018-06-01T23:53:11.002Z
5904482_165,408.22,2.364,-59.703,144.455,34.505,2018-06-01T23:53:11.002Z
5904482_165,410.22,2.364,-59.703,144.455,34.507,2018-06-01T23:53:11.002Z
5904482_165,412.22,2.364,-59.703,144.455,34.507,2018-06-01T23:53:11.002Z
5904482_165,414.22,2.367,-59.703,144.455,34.509,2018-06-01T23:53:11.002Z
5904482_165,416.22,2.367,-59.703,144.455,34.511,2018-06-01T23:53:11.002Z
5904482_165,418.22,2.367,-59.703,144.455,34.512,2018-06-01T23:53:11.002Z
5904482_165,420.22,2.366,-59.703,144.455,34.513,2018-06-01T23:53:11.002Z
5904482_165,422.22,2.365,-59.703,144.455,34.515,2018-06-01T23:53:11.002Z
5904482_165,424.22,2.365,-59.703,144.455,34.517,2018-06-01T23:53:11.002Z
5904482_165,426.22,2.364,-59.703,144.455,34.518,2018-06-01T23:53:11.002Z
5904482_165,428.22,2.365,-59.703,144.455,34.52,2018-06-01T23:53:11.002Z
5904482_165,430.22,2.365,-59.703,144.455,34.521,2018-06-01T23:53:11.002Z
5904482_165,432.22,2.366,-59.703,144.455,34.522,2018-06-01T23:53:11.002Z
5904482_165,434.22,2.366,-59.703,144.455,34.523,2018-06-01T23:53:11.002Z
5904482_165,436.22,2.367,-59.703,144.455,34.524,2018-06-01T23:53:11.002Z
5904482_165,438.22,2.368,-59.703,144.455,34.527,2018-06-01T23:53:11.002Z
5904482_165,440.22,2.369,-59.703,144.455,34.53,2018-06-01T23:53:11.002Z
5904482_165,442.22,2.369,-59.703,144.455,34.532,2018-06-01T23:53:11.002Z
5904482_165,444.22,2.369,-59.703,144.455,34.532,2018-06-01T23:53:11.002Z
5904482_165,446.22,2.369,-59.703,144.455,34.532,2018-06-01T23:53:11.002Z
5904482_165,448.22,2.369,-59.703,144.455,34.534,2018-06-01T23:53:11.002Z
5904482_165,450.22,2.369,-59.703,144.455,34.536,2018-06-01T23:53:11.002Z
5904482_165,452.22,2.369,-59.703,144.455,34.538,2018-06-01T23:53:11.002Z
5904482_165,454.22,2.367,-59.703,144.455,34.539,2018-06-01T23:53:11.002Z
5904482_165,456.22,2.367,-59.703,144.455,34.541,2018-06-01T23:53:11.002Z
5904482_165,458.22,2.366,-59.703,144.455,34.542,2018-06-01T23:53:11.002Z
5904482_165,460.22,2.364,-59.703,144.455,34.543,2018-06-01T23:53:11.002Z
5904482_165,462.22,2.364,-59.703,144.455,34.544,2018-06-01T23:53:11.002Z
5904482_165,464.22,2.364,-59.703,144.455,34.545,2018-06-01T23:53:11.002Z
5904482_165,466.22,2.364,-59.703,144.455,34.546,2018-06-01T23:53:11.002Z
5904482_165,468.22,2.366,-59.703,144.455,34.548,2018-06-01T23:53:11.002Z
5904482_165,470.22,2.366,-59.703,144.455,34.548,2018-06-01T23:53:11.002Z
5904482_165,472.22,2.365,-59.703,144.455,34.549,2018-06-01T23:53:11.002Z
5904482_165,474.22,2.365,-59.703,144.455,34.551,2018-06-01T23:53:11.002Z
5904482_165,476.22,2.364,-59.703,144.455,34.552,2018-06-01T23:53:11.002Z
5904482_165,478.22,2.364,-59.703,144.455,34.553,2018-06-01T23:53:11.002Z
5904482_165,480.22,2.363,-59.703,144.455,34.555,2018-06-01T23:53:11.002Z
5904482_165,482.22,2.361,-59.703,144.455,34.557,2018-06-01T23:53:11.002Z
5904482_165,484.22,2.361,-59.703,144.455,34.559,2018-06-01T23:53:11.002Z
5904482_165,486.22,2.361,-59.703,144.455,34.559,2018-06-01T23:53:11.002Z
5904482_165,488.22,2.361,-59.703,144.455,34.559,2018-06-01T23:53:11.002Z
5904482_165,490.22,2.361,-59.703,144.455,34.56,2018-06-01T23:53:11.002Z
5904482_165,492.22,2.361,-59.703,144.455,34.563,2018-06-01T23:53:11.002Z
5904482_165,494.22,2.36,-59.703,144.455,34.564,2018-06-01T23:53:11.002Z
5904482_165,496.22,2.36,-59.703,144.455,34.564,2018-06-01T23:53:11.002Z
5904482_165,498.22,2.359,-59.703,144.455,34.567,2018-06-01T23:53:11.002Z
5904482_165,500.22,2.358,-59.703,144.455,34.568,2018-06-01T23:53:11.002Z
5904482_165,502.22,2.358,-59.703,144.455,34.569,2018-06-01T23:53:11.002Z
5904482_165,504.22,2.357,-59.703,144.455,34.571,2018-06-01T23:53:11.002Z
5904482_165,506.22,2.357,-59.703,144.455,34.572,2018-06-01T23:53:11.002Z
5904482_165,508.22,2.356,-59.703,144.455,34.573,2018-06-01T23:53:11.002Z
5904482_165,510.22,2.355,-59.703,144.455,34.574,2018-06-01T23:53:11.002Z
5904482_165,512.22,2.355,-59.703,144.455,34.576,2018-06-01T23:53:11.002Z
5904482_165,514.22,2.354,-59.703,144.455,34.577,2018-06-01T23:53:11.002Z
5904482_165,516.22,2.354,-59.703,144.455,34.578,2018-06-01T23:53:11.002Z
5904482_165,518.22,2.353,-59.703,144.455,34.579,2018-06-01T23:53:11.002Z
5904482_165,520.22,2.352,-59.703,144.455,34.58,2018-06-01T23:53:11.002Z
5904482_165,522.22,2.351,-59.703,144.455,34.582,2018-06-01T23:53:11.002Z
5904482_165,524.22,2.351,-59.703,144.455,34.583,2018-06-01T23:53:11.002Z
5904482_165,526.22,2.351,-59.703,144.455,34.584,2018-06-01T23:53:11.002Z
5904482_165,528.22,2.351,-59.703,144.455,34.584,2018-06-01T23:53:11.002Z
5904482_165,530.22,2.35,-59.703,144.455,34.586,2018-06-01T23:53:11.002Z
5904482_165,532.22,2.35,-59.703,144.455,34.587,2018-06-01T23:53:11.002Z
5904482_165,534.22,2.349,-59.703,144.455,34.588,2018-06-01T23:53:11.002Z
5904482_165,536.22,2.349,-59.703,144.455,34.589,2018-06-01T23:53:11.002Z
5904482_165,538.22,2.349,-59.703,144.455,34.592,2018-06-01T23:53:11.002Z
5904482_165,540.22,2.349,-59.703,144.455,34.592,2018-06-01T23:53:11.002Z
5904482_165,542.22,2.349,-59.703,144.455,34.593,2018-06-01T23:53:11.002Z
5904482_165,544.22,2.349,-59.703,144.455,34.593,2018-06-01T23:53:11.002Z
5904482_165,546.22,2.348,-59.703,144.455,34.595,2018-06-01T23:53:11.002Z
5904482_165,548.22,2.348,-59.703,144.455,34.596,2018-06-01T23:53:11.002Z
5904482_165,550.22,2.347,-59.703,144.455,34.598,2018-06-01T23:53:11.002Z
5904482_165,552.22,2.346,-59.703,144.455,34.6,2018-06-01T23:53:11.002Z
5904482_165,554.22,2.344,-59.703,144.455,34.602,2018-06-01T23:53:11.002Z
5904482_165,556.22,2.343,-59.703,144.455,34.603,2018-06-01T23:53:11.002Z
5904482_165,558.22,2.342,-59.703,144.455,34.604,2018-06-01T23:53:11.002Z
5904482_165,560.22,2.342,-59.703,144.455,34.604,2018-06-01T23:53:11.002Z
5904482_165,562.22,2.34,-59.703,144.455,34.606,2018-06-01T23:53:11.002Z
5904482_165,564.22,2.338,-59.703,144.455,34.608,2018-06-01T23:53:11.002Z
5904482_165,566.22,2.337,-59.703,144.455,34.608,2018-06-01T23:53:11.002Z
5904482_165,568.22,2.336,-59.703,144.455,34.608,2018-06-01T23:53:11.002Z
5904482_165,570.22,2.336,-59.703,144.455,34.609,2018-06-01T23:53:11.002Z
5904482_165,572.22,2.335,-59.703,144.455,34.61,2018-06-01T23:53:11.002Z
5904482_165,574.22,2.335,-59.703,144.455,34.61,2018-06-01T23:53:11.002Z
5904482_165,576.22,2.334,-59.703,144.455,34.611,2018-06-01T23:53:11.002Z
5904482_165,578.22,2.332,-59.703,144.455,34.612,2018-06-01T23:53:11.002Z
5904482_165,580.22,2.332,-59.703,144.455,34.613,2018-06-01T23:53:11.002Z
5904482_165,582.22,2.331,-59.703,144.455,34.613,2018-06-01T23:53:11.002Z
5904482_165,584.22,2.329,-59.703,144.455,34.614,2018-06-01T23:53:11.002Z
5904482_165,586.22,2.327,-59.703,144.455,34.616,2018-06-01T23:53:11.002Z
5904482_165,588.22,2.326,-59.703,144.455,34.616,2018-06-01T23:53:11.002Z
5904482_165,590.22,2.324,-59.703,144.455,34.618,2018-06-01T23:53:11.002Z
5904482_165,592.22,2.323,-59.703,144.455,34.619,2018-06-01T23:53:11.002Z
5904482_165,594.22,2.32,-59.703,144.455,34.621,2018-06-01T23:53:11.002Z
5904482_165,596.22,2.319,-59.703,144.455,34.621,2018-06-01T23:53:11.002Z
5904482_165,598.22,2.319,-59.703,144.455,34.622,2018-06-01T23:53:11.002Z
5904482_165,600.22,2.318,-59.703,144.455,34.622,2018-06-01T23:53:11.002Z
5904482_165,602.22,2.316,-59.703,144.455,34.624,2018-06-01T23:53:11.002Z
5904482_165,604.22,2.314,-59.703,144.455,34.625,2018-06-01T23:53:11.002Z
5904482_165,606.22,2.313,-59.703,144.455,34.626,2018-06-01T23:53:11.002Z
5904482_165,608.22,2.312,-59.703,144.455,34.627,2018-06-01T23:53:11.002Z
5904482_165,610.22,2.311,-59.703,144.455,34.629,2018-06-01T23:53:11.002Z
5904482_165,612.22,2.31,-59.703,144.455,34.629,2018-06-01T23:53:11.002Z
5904482_165,614.22,2.309,-59.703,144.455,34.63,2018-06-01T23:53:11.002Z
5904482_165,616.22,2.307,-59.703,144.455,34.631,2018-06-01T23:53:11.002Z
5904482_165,618.22,2.306,-59.703,144.455,34.632,2018-06-01T23:53:11.002Z
5904482_165,620.22,2.304,-59.703,144.455,34.633,2018-06-01T23:53:11.002Z
5904482_165,622.22,2.301,-59.703,144.455,34.633,2018-06-01T23:53:11.002Z
5904482_165,624.22,2.301,-59.703,144.455,34.634,2018-06-01T23:53:11.002Z
5904482_165,626.22,2.3,-59.703,144.455,34.636,2018-06-01T23:53:11.002Z
5904482_165,628.22,2.3,-59.703,144.455,34.636,2018-06-01T23:53:11.002Z
5904482_165,630.22,2.3,-59.703,144.455,34.637,2018-06-01T23:53:11.002Z
5904482_165,632.22,2.299,-59.703,144.455,34.638,2018-06-01T23:53:11.002Z
5904482_165,634.22,2.299,-59.703,144.455,34.638,2018-06-01T23:53:11.002Z
5904482_165,636.22,2.298,-59.703,144.455,34.639,2018-06-01T23:53:11.002Z
5904482_165,638.22,2.297,-59.703,144.455,34.64,2018-06-01T23:53:11.002Z
5904482_165,640.22,2.296,-59.703,144.455,34.641,2018-06-01T23:53:11.002Z
5904482_165,642.22,2.295,-59.703,144.455,34.642,2018-06-01T23:53:11.002Z
5904482_165,644.22,2.295,-59.703,144.455,34.643,2018-06-01T23:53:11.002Z
5904482_165,646.22,2.294,-59.703,144.455,34.643,2018-06-01T23:53:11.002Z
5904482_165,648.22,2.294,-59.703,144.455,34.644,2018-06-01T23:53:11.002Z
5904482_165,650.22,2.293,-59.703,144.455,34.644,2018-06-01T23:53:11.002Z
5904482_165,652.22,2.293,-59.703,144.455,34.645,2018-06-01T23:53:11.002Z
5904482_165,654.22,2.292,-59.703,144.455,34.646,2018-06-01T23:53:11.002Z
5904482_165,656.22,2.292,-59.703,144.455,34.646,2018-06-01T23:53:11.002Z
5904482_165,658.22,2.292,-59.703,144.455,34.646,2018-06-01T23:53:11.002Z
5904482_165,660.22,2.291,-59.703,144.455,34.647,2018-06-01T23:53:11.002Z
5904482_165,662.22,2.291,-59.703,144.455,34.647,2018-06-01T23:53:11.002Z
5904482_165,664.22,2.29,-59.703,144.455,34.648,2018-06-01T23:53:11.002Z
5904482_165,666.22,2.289,-59.703,144.455,34.649,2018-06-01T23:53:11.002Z
5904482_165,668.22,2.289,-59.703,144.455,34.649,2018-06-01T23:53:11.002Z
5904482_165,670.22,2.288,-59.703,144.455,34.65,2018-06-01T23:53:11.002Z
5904482_165,672.22,2.288,-59.703,144.455,34.65,2018-06-01T23:53:11.002Z
5904482_165,674.22,2.287,-59.703,144.455,34.651,2018-06-01T23:53:11.002Z
5904482_165,676.22,2.285,-59.703,144.455,34.651,2018-06-01T23:53:11.002Z
5904482_165,678.22,2.284,-59.703,144.455,34.651,2018-06-01T23:53:11.002Z
5904482_165,680.22,2.283,-59.703,144.455,34.652,2018-06-01T23:53:11.002Z
5904482_165,682.22,2.283,-59.703,144.455,34.652,2018-06-01T23:53:11.002Z
5904482_165,684.22,2.282,-59.703,144.455,34.653,2018-06-01T23:53:11.002Z
5904482_165,686.22,2.281,-59.703,144.455,34.654,2018-06-01T23:53:11.002Z
5904482_165,688.22,2.279,-59.703,144.455,34.656,2018-06-01T23:53:11.002Z
5904482_165,690.22,2.278,-59.703,144.455,34.657,2018-06-01T23:53:11.002Z
5904482_165,692.22,2.278,-59.703,144.455,34.657,2018-06-01T23:53:11.002Z
5904482_165,694.22,2.278,-59.703,144.455,34.657,2018-06-01T23:53:11.002Z
5904482_165,696.22,2.277,-59.703,144.455,34.658,2018-06-01T23:53:11.002Z
5904482_165,698.22,2.277,-59.703,144.455,34.658,2018-06-01T23:53:11.002Z
5904482_165,700.22,2.276,-59.703,144.455,34.658,2018-06-01T23:53:11.002Z
5904482_165,702.22,2.276,-59.703,144.455,34.659,2018-06-01T23:53:11.002Z
5904482_165,704.22,2.275,-59.703,144.455,34.659,2018-06-01T23:53:11.002Z
5904482_165,706.22,2.274,-59.703,144.455,34.66,2018-06-01T23:53:11.002Z
5904482_165,708.22,2.273,-59.703,144.455,34.66,2018-06-01T23:53:11.002Z
5904482_165,710.22,2.272,-59.703,144.455,34.661,2018-06-01T23:53:11.002Z
5904482_165,712.22,2.27,-59.703,144.455,34.662,2018-06-01T23:53:11.002Z
5904482_165,714.22,2.269,-59.703,144.455,34.662,2018-06-01T23:53:11.002Z
5904482_165,716.22,2.265,-59.703,144.455,34.663,2018-06-01T23:53:11.002Z
5904482_165,718.22,2.264,-59.703,144.455,34.664,2018-06-01T23:53:11.002Z
5904482_165,720.22,2.262,-59.703,144.455,34.665,2018-06-01T23:53:11.002Z
5904482_165,722.22,2.26,-59.703,144.455,34.665,2018-06-01T23:53:11.002Z
5904482_165,724.22,2.258,-59.703,144.455,34.667,2018-06-01T23:53:11.002Z
5904482_165,726.22,2.256,-59.703,144.455,34.667,2018-06-01T23:53:11.002Z
5904482_165,728.22,2.255,-59.703,144.455,34.667,2018-06-01T23:53:11.002Z
5904482_165,730.22,2.255,-59.703,144.455,34.668,2018-06-01T23:53:11.002Z
5904482_165,732.22,2.253,-59.703,144.455,34.669,2018-06-01T23:53:11.002Z
5904482_165,734.22,2.25,-59.703,144.455,34.67,2018-06-01T23:53:11.002Z
5904482_165,736.22,2.25,-59.703,144.455,34.67,2018-06-01T23:53:11.002Z
5904482_165,738.22,2.25,-59.703,144.455,34.67,2018-06-01T23:53:11.002Z
5904482_165,740.22,2.248,-59.703,144.455,34.671,2018-06-01T23:53:11.002Z
5904482_165,742.22,2.248,-59.703,144.455,34.671,2018-06-01T23:53:11.002Z
5904482_165,744.22,2.247,-59.703,144.455,34.672,2018-06-01T23:53:11.002Z
5904482_165,746.22,2.246,-59.703,144.455,34.672,2018-06-01T23:53:11.002Z
5904482_165,748.22,2.245,-59.703,144.455,34.673,2018-06-01T23:53:11.002Z
5904482_165,750.22,2.244,-59.703,144.455,34.673,2018-06-01T23:53:11.002Z
5904482_165,752.22,2.244,-59.703,144.455,34.673,2018-06-01T23:53:11.002Z
5904482_165,754.22,2.243,-59.703,144.455,34.674,2018-06-01T23:53:11.002Z
5904482_165,756.22,2.242,-59.703,144.455,34.674,2018-06-01T23:53:11.002Z
5904482_165,758.22,2.241,-59.703,144.455,34.675,2018-06-01T23:53:11.002Z
5904482_165,760.22,2.24,-59.703,144.455,34.676,2018-06-01T23:53:11.002Z
5904482_165,762.22,2.239,-59.703,144.455,34.676,2018-06-01T23:53:11.002Z
5904482_165,764.22,2.239,-59.703,144.455,34.676,2018-06-01T23:53:11.002Z
5904482_165,766.22,2.239,-59.703,144.455,34.676,2018-06-01T23:53:11.002Z
5904482_165,768.22,2.238,-59.703,144.455,34.676,2018-06-01T23:53:11.002Z
5904482_165,770.22,2.237,-59.703,144.455,34.677,2018-06-01T23:53:11.002Z
5904482_165,772.22,2.235,-59.703,144.455,34.678,2018-06-01T23:53:11.002Z
5904482_165,774.22,2.233,-59.703,144.455,34.678,2018-06-01T23:53:11.002Z
5904482_165,776.22,2.232,-59.703,144.455,34.679,2018-06-01T23:53:11.002Z
5904482_165,778.22,2.231,-59.703,144.455,34.68,2018-06-01T23:53:11.002Z
5904482_165,780.22,2.23,-59.703,144.455,34.68,2018-06-01T23:53:11.002Z
5904482_165,782.22,2.23,-59.703,144.455,34.68,2018-06-01T23:53:11.002Z
5904482_165,784.22,2.229,-59.703,144.455,34.681,2018-06-01T23:53:11.002Z
5904482_165,786.22,2.229,-59.703,144.455,34.681,2018-06-01T23:53:11.002Z
5904482_165,788.22,2.228,-59.703,144.455,34.681,2018-06-01T23:53:11.002Z
5904482_165,790.22,2.227,-59.703,144.455,34.682,2018-06-01T23:53:11.002Z
5904482_165,792.22,2.226,-59.703,144.455,34.682,2018-06-01T23:53:11.002Z
5904482_165,794.22,2.226,-59.703,144.455,34.682,2018-06-01T23:53:11.002Z
5904482_165,796.22,2.225,-59.703,144.455,34.683,2018-06-01T23:53:11.002Z
5904482_165,798.22,2.225,-59.703,144.455,34.683,2018-06-01T23:53:11.002Z
5904482_165,800.22,2.224,-59.703,144.455,34.683,2018-06-01T23:53:11.002Z
5904482_165,802.22,2.224,-59.703,144.455,34.684,2018-06-01T23:53:11.002Z
5904482_165,804.22,2.222,-59.703,144.455,34.684,2018-06-01T23:53:11.002Z
5904482_165,806.22,2.222,-59.703,144.455,34.684,2018-06-01T23:53:11.002Z
5904482_165,808.22,2.221,-59.703,144.455,34.685,2018-06-01T23:53:11.002Z
5904482_165,810.22,2.22,-59.703,144.455,34.685,2018-06-01T23:53:11.002Z
5904482_165,812.22,2.22,-59.703,144.455,34.685,2018-06-01T23:53:11.002Z
5904482_165,814.22,2.22,-59.703,144.455,34.685,2018-06-01T23:53:11.002Z
5904482_165,816.22,2.219,-59.703,144.455,34.686,2018-06-01T23:53:11.002Z
5904482_165,818.22,2.218,-59.703,144.455,34.686,2018-06-01T23:53:11.002Z
5904482_165,820.22,2.216,-59.703,144.455,34.687,2018-06-01T23:53:11.002Z
5904482_165,822.22,2.215,-59.703,144.455,34.687,2018-06-01T23:53:11.002Z
5904482_165,824.22,2.214,-59.703,144.455,34.687,2018-06-01T23:53:11.002Z
5904482_165,826.22,2.213,-59.703,144.455,34.688,2018-06-01T23:53:11.002Z
5904482_165,828.22,2.212,-59.703,144.455,34.688,2018-06-01T23:53:11.002Z
5904482_165,830.22,2.211,-59.703,144.455,34.688,2018-06-01T23:53:11.002Z
5904482_165,832.22,2.21,-59.703,144.455,34.689,2018-06-01T23:53:11.002Z
5904482_165,834.22,2.208,-59.703,144.455,34.689,2018-06-01T23:53:11.002Z
5904482_165,836.22,2.207,-59.703,144.455,34.69,2018-06-01T23:53:11.002Z
5904482_165,838.22,2.206,-59.703,144.455,34.69,2018-06-01T23:53:11.002Z
5904482_165,840.22,2.205,-59.703,144.455,34.691,2018-06-01T23:53:11.002Z
5904482_165,842.22,2.204,-59.703,144.455,34.691,2018-06-01T23:53:11.002Z
5904482_165,844.22,2.203,-59.703,144.455,34.691,2018-06-01T23:53:11.002Z
5904482_165,846.22,2.202,-59.703,144.455,34.692,2018-06-01T23:53:11.002Z
5904482_165,848.22,2.202,-59.703,144.455,34.692,2018-06-01T23:53:11.002Z
5904482_165,850.22,2.202,-59.703,144.455,34.692,2018-06-01T23:53:11.002Z
5904482_165,852.22,2.201,-59.703,144.455,34.692,2018-06-01T23:53:11.002Z
5904482_165,854.22,2.2,-59.703,144.455,34.693,2018-06-01T23:53:11.002Z
5904482_165,856.22,2.2,-59.703,144.455,34.693,2018-06-01T23:53:11.002Z
5904482_165,858.22,2.199,-59.703,144.455,34.693,2018-06-01T23:53:11.002Z
5904482_165,860.22,2.197,-59.703,144.455,34.694,2018-06-01T23:53:11.002Z
5904482_165,862.22,2.196,-59.703,144.455,34.694,2018-06-01T23:53:11.002Z
5904482_165,864.22,2.195,-59.703,144.455,34.695,2018-06-01T23:53:11.002Z
5904482_165,866.22,2.193,-59.703,144.455,34.695,2018-06-01T23:53:11.002Z
5904482_165,868.22,2.191,-59.703,144.455,34.696,2018-06-01T23:53:11.002Z
5904482_165,870.22,2.191,-59.703,144.455,34.696,2018-06-01T23:53:11.002Z
5904482_165,872.22,2.189,-59.703,144.455,34.696,2018-06-01T23:53:11.002Z
5904482_165,874.22,2.188,-59.703,144.455,34.697,2018-06-01T23:53:11.002Z
5904482_165,876.22,2.186,-59.703,144.455,34.697,2018-06-01T23:53:11.002Z
5904482_165,878.22,2.185,-59.703,144.455,34.698,2018-06-01T23:53:11.002Z
5904482_165,880.22,2.185,-59.703,144.455,34.698,2018-06-01T23:53:11.002Z
5904482_165,882.22,2.184,-59.703,144.455,34.698,2018-06-01T23:53:11.002Z
5904482_165,884.22,2.183,-59.703,144.455,34.699,2018-06-01T23:53:11.002Z
5904482_165,886.22,2.18,-59.703,144.455,34.699,2018-06-01T23:53:11.002Z
5904482_165,888.22,2.179,-59.703,144.455,34.7,2018-06-01T23:53:11.002Z
5904482_165,890.22,2.176,-59.703,144.455,34.701,2018-06-01T23:53:11.002Z
5904482_165,892.22,2.175,-59.703,144.455,34.701,2018-06-01T23:53:11.002Z
5904482_165,894.22,2.175,-59.703,144.455,34.701,2018-06-01T23:53:11.002Z
5904482_165,896.22,2.173,-59.703,144.455,34.702,2018-06-01T23:53:11.002Z
5904482_165,898.22,2.172,-59.703,144.455,34.702,2018-06-01T23:53:11.002Z
5904482_165,900.22,2.171,-59.703,144.455,34.702,2018-06-01T23:53:11.002Z
5904482_165,902.22,2.169,-59.703,144.455,34.703,2018-06-01T23:53:11.002Z
5904482_165,904.22,2.168,-59.703,144.455,34.703,2018-06-01T23:53:11.002Z
5904482_165,906.22,2.167,-59.703,144.455,34.703,2018-06-01T23:53:11.002Z
5904482_165,908.22,2.165,-59.703,144.455,34.704,2018-06-01T23:53:11.002Z
5904482_165,910.22,2.165,-59.703,144.455,34.704,2018-06-01T23:53:11.002Z
5904482_165,912.22,2.163,-59.703,144.455,34.704,2018-06-01T23:53:11.002Z
5904482_165,914.22,2.161,-59.703,144.455,34.705,2018-06-01T23:53:11.002Z
5904482_165,916.22,2.16,-59.703,144.455,34.705,2018-06-01T23:53:11.002Z
5904482_165,918.22,2.159,-59.703,144.455,34.705,2018-06-01T23:53:11.002Z
5904482_165,920.22,2.156,-59.703,144.455,34.706,2018-06-01T23:53:11.002Z
5904482_165,922.22,2.156,-59.703,144.455,34.706,2018-06-01T23:53:11.002Z
5904482_165,924.22,2.156,-59.703,144.455,34.706,2018-06-01T23:53:11.002Z
5904482_165,926.22,2.155,-59.703,144.455,34.707,2018-06-01T23:53:11.002Z
5904482_165,928.22,2.154,-59.703,144.455,34.707,2018-06-01T23:53:11.002Z
5904482_165,930.22,2.153,-59.703,144.455,34.707,2018-06-01T23:53:11.002Z
5904482_165,932.22,2.15,-59.703,144.455,34.708,2018-06-01T23:53:11.002Z
5904482_165,934.22,2.148,-59.703,144.455,34.708,2018-06-01T23:53:11.002Z
5904482_165,936.22,2.148,-59.703,144.455,34.708,2018-06-01T23:53:11.002Z
5904482_165,938.22,2.147,-59.703,144.455,34.709,2018-06-01T23:53:11.002Z
5904482_165,940.22,2.144,-59.703,144.455,34.709,2018-06-01T23:53:11.002Z
5904482_165,942.22,2.144,-59.703,144.455,34.709,2018-06-01T23:53:11.002Z
5904482_165,944.22,2.143,-59.703,144.455,34.71,2018-06-01T23:53:11.002Z
5904482_165,946.22,2.141,-59.703,144.455,34.71,2018-06-01T23:53:11.002Z
5904482_165,948.22,2.139,-59.703,144.455,34.711,2018-06-01T23:53:11.002Z
5904482_165,950.22,2.138,-59.703,144.455,34.711,2018-06-01T23:53:11.002Z
5904482_165,952.22,2.137,-59.703,144.455,34.711,2018-06-01T23:53:11.002Z
5904482_165,954.22,2.136,-59.703,144.455,34.711,2018-06-01T23:53:11.002Z
5904482_165,956.22,2.135,-59.703,144.455,34.712,2018-06-01T23:53:11.002Z
5904482_165,958.22,2.134,-59.703,144.455,34.712,2018-06-01T23:53:11.002Z
5904482_165,960.22,2.134,-59.703,144.455,34.712,2018-06-01T23:53:11.002Z
5904482_165,962.22,2.132,-59.703,144.455,34.712,2018-06-01T23:53:11.002Z
